38,1.1832,0,1,1,2,1.56019616127014,995,576,0
39,1,8,1,1,1,1.47507810592651,934,559,1
40,1,1,1,0,2,1.33845186233521,1017,570,0
41,1,0,0,1,2,1.36995005607605,936,510,0
42,1.9494,0,1,0,1,1.02766704559326,954,578,0
43,1,24,0,0,1,1.47093605995178,1004,483,0
44,0.9512,0,0,0,2,1.39807987213135,1008,543,0
45,1.3416,0,1,0,2,1.52027606964111,921,565,1
46,1.1832,0,0,1,2,1.57221388816833,904,571,0
47,1,24,0,0,1,1.27786898612976,941,557,0
48,1.6125,0,0,0,1,1.56058382987976,926,575,0
49,0.0506,0,1,0,1,1.13569402694702,933,550,0
50,1.9494,0,0,1,1,1.22076988220215,911,482,0
51,1,0.5,1,1,2,1.13174414634705,933,521,0
52,1,8,1,1,1,1.67953491210938,920,528,0
53,1,2,1,0,1,1.35809588432312,924,560,0
54,0.6584,0,0,0,1,1.01622200012207,952,501,0
55,1.6125,0,0,1,1,1.63073492050171,974,512,0
56,1,0,0,0,2,0.829331874847412,1014,566,0
57,1.0247,0,1,0,2,1.23734784126282,1016,573,0
58,1.0954,0,1,0,2,1.13972401618958,1014,487,0
59,0.8168,0,0,1,2,1.4450991153717,1019,573,0
60,0.6584,0,1,0,1,2.66665101051331,982,530,0
61,1,4,1,0,2,0.993828058242798,925,526,0
62,0.8168,0,1,0,2,1.40007996559143,957,520,0
63,1,24,1,0,1,1.25969815254211,967,582,0
64,0.3875,0,1,1,1,1.31550598144531,955,579,0
65,1,24,1,1,1,1.25512981414795,963,591,0
66,1,0,0,1,2,0.9388108253479,968,597,0
67,1,24,1,1,1,1.07224607467651,1016,558,0
68,1,0,0,1,2,1.01230311393738,957,590,0
69,1,8,1,1,2,2.31706619262695,918,537,0
70,1,24,0,1,1,1.69916796684265,907,559,0
71,1.3416,0,0,0,2,1.82913279533386,913,532,0
72,1,0.5,1,1,2,1.19809699058533,1019,553,0
73,1.3416,0,1,1,2,1.98496794700623,916,545,0
74,1,4,1,0,2,2.2529890537262,1001,580,2
75,1,0,1,0,2,1.10068988800049,965,585,0
76,0.9046,0,1,1,2,1.10477089881897,1003,588,0
77,0.3875,0,1,1,1,1.18113684654236,909,537,0
78,1.6125,0,0,0,1,1.23775792121887,956,530,0
79,1,16,1,1,1,1.41182208061218,915,496,0
80,1,0,1,1,2,2.31014704704285,972,512,0
81,1.0954,0,0,1,2,1.23835778236389,907,535,0
82,1,16,0,0,1,1.01429510116577,941,528,0
83,0.8168,0,1,0,1,1.9312150478363,1008,574,0
84,1.0488,0,0,1,2,0.703850984573364,933,525,0
85,0.3875,0,1,1,1,0.954992055892944,950,509,0
86,0.8168,0,1,1,2,1.32828211784363,958,588,1
87,1.0954,0,1,0,2,1.51367211341858,998,565,0
88,0.8168,0,1,1,2,1.70541191101074,1008,487,1
89,0.9753,0,0,1,2,2.04812407493591,900,580,0
90,0.6584,0,0,1,1,1.29350805282593,944,507,1
91,1.6125,0,1,0,1,1.46736907958984,935,488,0
92,1.1832,0,0,0,2,1.75118899345398,908,529,1
93,1.6125,0,0,0,2,1.49785995483398,953,588,0
94,0.3875,0,0,0,1,1.03882098197937,914,548,0
95,1.0247,0,0,1,2,1.11195111274719,942,485,0
96,1,16,0,1,1,1.32517600059509,909,569,0
97,1.0247,0,1,1,2,1.04083919525146,980,564,0
98,0.0506,0,1,0,1,1.03855490684509,976,586,0
99,0.3875,0,0,1,1,1.16864895820618,1005,536,3
100,1,8,0,1,1,2.09426593780518,908,566,0
101,0.6584,0,0,1,2,2.72667694091797,981,558,6
102,0.6584,0,0,1,1,2.11373114585876,986,541,0
103,0.0506,0,1,0,1,1.03724884986877,960,593,0
104,0.6584,0,1,1,1,1.66941905021667,914,509,0
105,1.9494,0,0,0,1,1.48827219009399,1001,597,0
106,1,0,0,0,2,3.29985785484314,992,550,0
107,1.0488,0,0,1,2,1.43226313591003,961,539,0
108,0.3875,0,0,0,1,1.1951539516449,989,516,0
109,1,0,0,0,2,1.05714392662048,999,527,0
110,1.9494,0,1,1,1,1.57286787033081,921,493,0
111,1,8,1,0,1,4.01890206336975,1006,600,0
112,1.3416,0,0,0,2,1.28133702278137,904,545,0
113,1,16,0,0,1,2.74156284332275,961,585,0
114,1,2,1,0,2,0.946637153625488,1019,591,1
115,1.0488,0,0,0,2,1.67615699768066,952,520,0
116,0.9753,0,0,0,2,1.14163994789124,901,525,0
117,1,4,1,1,2,1.76017308235168,966,537,0
118,0.9512,0,1,1,2,0.867520093917847,937,595,0
119,1.0247,0,0,0,2,1.15125584602356,962,600,0
120,0.9753,0,0,1,2,0.915489912033081,951,505,0
121,1,0.5,1,1,2,0.976495027542114,1000,567,0
122,1,2,1,0,2,1.01567506790161,1000,541,0
123,1.0954,0,0,1,2,1.19234919548035,925,551,0
124,1,4,0,0,2,1.47785210609436,906,562,0
125,1.1832,0,0,0,2,1.25844693183899,926,529,0
126,0.0506,0,1,1,1,1.15095019340515,967,495,0
127,1,8,1,0,2,2.75973415374756,900,530,0
128,0.9753,0,0,1,2,0.930199861526489,919,560,0
129,1.0954,0,1,1,2,1.36737704277039,914,595,0
130,1.0488,0,0,1,2,1.12344193458557,903,539,0
131,1.6125,0,1,1,2,1.6321017742157,929,580,0
132,0.9046,0,1,1,2,1.1090829372406,976,480,0
133,0.9046,0,1,0,2,0.9410240650177,1009,562,0
134,1,0,0,0,2,0.960150003433228,976,509,0
135,0.0506,0,0,0,1,1.02828001976013,1018,582,0
136,0.0506,0,0,0,1,1.13164901733398,982,523,2
137,1.3416,0,0,1,2,1.56463599205017,910,510,0
138,1,8,1,0,2,2.31147503852844,910,544,0
139,1,2,1,1,2,1.66376996040344,989,497,0
140,0.9046,0,0,1,2,1.39929795265198,942,537,0
141,1,16,1,1,1,1.73665308952332,917,589,0
142,1.0488,0,1,0,2,1.46766805648804,919,548,0
143,1,4,0,1,2,1.39450216293335,994,562,0
144,1.3416,0,1,0,2,1.55381894111633,931,548,1
145,1.3416,0,0,1,2,1.7190248966217,938,590,0
146,1,0,0,1,2,1.19333410263062,996,592,0
147,1,1,1,0,2,1.11467313766479,962,555,0
148,0.9753,0,1,0,2,1.19097089767456,980,527,0
149,0.3875,0,1,1,1,1.28018498420715,998,552,0
150,0.3875,0,1,0,1,1.12647485733032,1011,486,1
151,0.8168,0,0,0,1,1.63965916633606,914,525,0
152,1,2,1,0,2,0.98788595199585,929,587,0
153,0.9753,0,1,0,2,1.64338994026184,945,510,0
154,0.9046,0,0,0,2,0.919764041900635,992,486,0
155,0.9512,0,1,1,2,0.786594867706299,975,570,0
156,0.9512,0,1,1,2,0.883831977844238,946,511,0
157,1,1,1,1,2,0.815936803817749,997,535,0
158,1.0488,0,0,1,2,0.782880067825317,968,502,0
159,1.9494,0,0,0,1,1.64695310592651,942,518,0
160,1,4,1,0,2,1.14309287071228,962,575,0
161,1,0.5,1,1,2,1.09429788589478,982,486,0
162,1,0,1,1,1,1.40961194038391,982,594,2
163,1,24,0,1,1,1.44170212745667,1009,541,5
164,1,0.5,0,0,2,1.16264295578003,938,489,0
165,0.8168,0,0,0,2,1.65277004241943,917,524,0
166,0.9046,0,1,0,2,1.30249691009521,1020,542,0
167,0.9512,0,1,1,2,1.17054295539856,927,528,0
168,1.0488,0,1,1,2,1.21471405029297,907,570,0
169,1.3416,0,0,0,2,1.71040391921997,998,525,0
170,1,0,0,0,2,1.43027591705322,1019,566,0
171,1,0,1,0,2,1.04360890388489,911,568,0
172,0.8168,0,0,1,2,1.16852498054504,908,494,0
173,1.0954,0,0,0,2,1.16045904159546,960,482,0
174,0.6584,0,1,0,2,1.96296310424805,917,588,1
175,0.9753,0,0,0,2,1.03549981117249,967,539,0
176,1,16,0,0,1,1.54539203643799,1008,514,0
177,1.0247,0,1,0,2,1.1888599395752,971,537,0
178,1.3416,0,1,0,1,2.31357002258301,979,593,0
179,1,8,0,0,1,2.3133978843689,934,504,0
180,0.9046,0,1,0,2,1.64473390579224,903,586,0
181,1.3416,0,1,0,2,2.26856303215027,924,542,0
182,1,24,0,1,1,1.04409003257751,1004,533,8
183,1.9494,0,1,1,1,1.56868720054626,968,562,0
184,1,0,1,1,2,1.03638291358948,909,535,0
185,1.0247,0,0,0,2,0.780241012573242,989,484,0
186,1,24,0,1,1,1.14948105812073,989,593,0
187,0.0506,0,1,0,1,0.885900974273682,929,511,0
188,0.6584,0,1,0,1,0.884906053543091,1020,523,0
189,0.0506,0,1,1,1,0.948062896728516,913,552,0
190,0.9512,0,1,0,2,1.03789901733398,988,511,1
191,1,0,0,0,2,0.763180017471313,954,557,0
192,1,0.5,1,1,2,1.08683896064758,954,558,0
193,1,24,1,1,1,1.16115498542786,937,528,0
194,1,0.5,1,1,2,2.44606995582581,984,509,0
195,0.8168,0,1,1,2,1.71091318130493,935,513,0
196,1,4,0,1,2,1.28610396385193,945,532,0
197,1,0.5,0,0,2,0.86071515083313,935,509,0
198,1,0,0,1,2,1.33206701278687,1004,528,1
199,1.0488,0,0,0,2,1.10733890533447,968,539,0
200,1,1,1,1,2,0.944300174713135,1019,502,0
201,1.0488,0,0,1,2,0.646905899047852,903,520,0
202,1,16,1,1,1,1.26076602935791,977,500,0
203,1,0,0,1,2,0.964301109313965,965,510,0
204,1.1832,0,1,1,2,1.24582409858704,1010,588,0
205,1,4,1,1,2,1.49920201301575,953,517,0
206,1,1,0,1,2,1.49310302734375,991,495,0
207,0.3875,0,1,1,1,1.21454191207886,947,587,2
208,1,16,0,1,1,1.46037006378174,1002,514,0
209,1,16,0,1,1,2.06004977226257,959,568,0
210,0.9753,0,0,0,1,2.30279493331909,926,598,0
211,1,8,1,1,2,2.16449403762817,936,597,0
212,1,24,0,1,1,1.27641487121582,922,480,8
213,1,4,1,1,2,1.14517307281494,1004,494,0
214,0.9753,0,0,0,2,0.979853868484497,972,553,0
215,1,2,0,0,2,1.04568004608154,900,563,0
216,1,2,1,0,2,0.906843900680542,1005,493,0
217,1.0954,0,0,1,2,1.11231184005737,929,547,0
218,1.1832,0,1,0,2,1.20622110366821,936,576,0
219,1,0,0,1,2,0.96770191192627,994,522,0
220,0.6584,0,1,1,2,1.38203406333923,985,600,0
221,1,8,1,0,2,1.63910388946533,913,590,0
222,1,4,1,0,2,0.958518028259277,1003,577,1
223,1.1832,0,0,0,2,0.881930112838745,929,486,1
224,1,0,1,1,2,0.797501087188721,994,541,0
225,1,8,0,0,2,1.84721994400024,1019,540,0
226,0.9512,0,0,0,2,0.815510988235474,921,555,0
227,0.9512,0,1,0,2,0.898301124572754,990,498,0
228,1,4,1,0,2,0.805910110473633,917,582,0
229,1.6125,0,1,1,2,1.95826005935669,933,480,0
230,0.9046,0,0,1,2,0.582366943359375,960,545,0
231,0.9753,0,1,1,2,0.77848219871521,987,560,0
232,1,16,1,0,1,1.16167807579041,966,596,0
233,0.3875,0,1,1,1,1.23043608665466,997,599,0
234,0.9753,0,1,1,2,0.864055871963501,925,484,0
235,1,0,0,0,2,0.940274000167847,901,537,0
236,0.3875,0,0,0,1,0.990962028503418,930,526,0
237,1.0954,0,1,1,2,0.948782920837402,1000,579,1
238,1.0488,0,0,0,2,0.842751026153564,946,592,0
239,0.3875,0,0,0,1,0.814456939697266,989,594,0
240,1,0.5,0,0,2,1.25492906570435,995,534,0
241,1,1,0,0,2,0.780533075332642,947,569,0
242,1,0,1,1,2,0.710545063018799,963,532,0
243,1.1832,0,0,0,2,1.08902215957642,939,493,0
244,1.3416,0,1,1,2,1.71183705329895,939,521,0
245,0.3875,0,0,0,1,1.24522495269775,964,543,0
246,0.8168,0,0,1,2,1.55129194259644,914,555,0
247,1.6125,0,0,0,1,1.41996812820435,940,549,0
248,0.8168,0,0,0,1,1.98759508132935,924,561,0
249,0.9046,0,0,1,2,0.943146944046021,924,516,1
250,1.0247,0,1,1,1,1.19682192802429,1007,540,0
251,1.0954,0,1,1,2,0.814126968383789,964,549,0
252,1,0,0,0,2,0.715167999267578,901,565,0
253,1,4,0,0,2,1.51875114440918,946,487,0
254,1.9494,0,0,0,1,0.915457963943481,928,504,0
255,0.8168,0,1,0,1,1.92801809310913,947,486,0
256,1.9494,0,1,0,1,1.47623491287231,993,500,0
257,1,0,0,0,2,0.93661904335022,938,519,0
258,1,0.5,1,0,2,0.877891063690186,992,488,0
259,1.6125,0,1,1,2,1.12142086029053,919,514,0
260,1.1832,0,0,1,2,1.41472601890564,917,541,0
261,0.9753,0,1,0,2,0.814086198806763,1012,568,0
262,1.0954,0,1,0,2,1.01908183097839,949,508,0
263,1,24,1,0,1,1.13484001159668,926,581,0
264,1,0.5,1,1,2,0.880692005157471,998,576,0
265,0.9046,0,0,1,2,0.771332979202271,937,563,0
266,1,2,0,0,2,0.740049123764038,993,580,0
267,1.3416,0,1,1,2,1.72366285324097,972,571,0
268,1.9494,0,0,1,1,1.18185710906982,1004,488,0
269,0.6584,0,1,1,2,1.64200091362,911,546,0
270,1,2,0,1,2,0.868927955627441,912,567,0
271,1.0488,0,0,1,2,0.663985013961792,994,548,0
272,1,1,0,0,2,0.762533903121948,969,594,0
273,1.6125,0,0,0,1,0.779458045959473,961,575,0
274,0.0506,0,0,1,1,1.06498789787292,1000,519,7
275,0.0506,0,1,1,1,0.857435941696167,933,488,0
276,1,0,1,1,2,0.843538999557495,1000,591,0
277,1,8,0,1,1,1.54910802841187,997,545,0
278,1,8,0,0,2,1.22405099868774,999,595,0
279,1,0.5,0,0,2,1.2928638458252,985,508,0
280,0.6584,0,1,0,1,0.940554141998291,932,580,0
281,1,1,0,1,2,0.750190019607544,978,565,0
282,1,1,1,0,2,0.980143785476685,983,548,0
283,1.6125,0,1,0,1,0.926309108734131,976,523,0
284,0.9046,0,1,1,2,1.40992212295532,944,536,1
285,1,4,1,1,2,0.812861204147339,1010,504,0
286,1.0488,0,0,0,2,0.947693109512329,969,538,0
287,1.6125,0,1,0,1,1.00903797149658,970,586,0
288,1.9494,0,0,0,1,1.39839506149292,953,490,0
289,1.1832,0,1,0,2,0.865124940872192,965,572,0
290,1,0,0,1,2,0.64349889755249,971,535,0
291,1.9494,0,0,1,1,0.62403392791748,979,522,0
292,1.0954,0,0,1,2,0.558959007263184,930,595,1
293,1.0488,0,0,1,2,0.843122959136963,919,523,2
294,1.3416,0,0,1,2,1.25260996818542,985,564,0
295,0.0506,0,0,1,1,0.953689813613892,945,589,0
296,1,4,0,0,2,0.7169349193573,972,516,0
297,1,8,1,1,2,1.61979103088379,946,578,0
298,1.0954,0,1,0,2,0.755581140518188,1004,490,0
299,1.9494,0,0,0,1,0.817661046981812,928,518,0
300,1,0,1,1,2,0.723438024520874,966,570,0
301,1.0247,0,0,1,1,0.905072927474976,920,589,0
302,1,16,0,1,1,1.01770997047424,990,568,0
303,0.9512,0,1,0,2,0.971794128417969,916,533,0
304,1,16,1,0,1,0.917998075485229,964,584,0
305,1,0.5,1,0,2,0.764941930770874,997,544,0
306,1.0488,0,0,0,2,0.759460926055908,908,545,0
307,0.9046,0,1,0,2,0.710817098617554,958,562,0
308,1,16,0,1,1,0.86423397064209,973,519,0
309,1.3416,0,1,1,2,1.25712203979492,916,492,3
310,1.1832,0,1,0,2,0.888653993606567,918,498,0
311,1,2,0,1,2,0.718945026397705,910,534,0
312,1,8,1,1,2,0.966557025909424,1000,575,6
313,1,2,1,0,2,1.02522397041321,957,565,0
314,0.0506,0,0,0,1,1.08139896392822,961,516,0
315,1.0247,0,1,0,2,0.871485948562622,928,508,0
316,1,1,1,1,2,0.77292013168335,974,554,0
317,0.6584,0,0,1,1,1.4158411026001,914,514,0
318,0.9512,0,1,1,2,1.4536440372467,949,580,0
319,1,1,0,0,2,0.755573987960815,948,486,0
320,1,4,0,1,2,1.32958889007568,990,518,0
321,1,4,0,0,2,0.827744960784912,926,593,0
322,1,1,0,0,2,0.716385841369629,965,506,0
323,1,24,0,0,1,0.897173881530762,907,579,0
324,1.6125,0,0,1,1,1.16435599327087,923,588,0
325,0.9512,0,0,1,2,0.927797079086304,979,599,0
326,1.3416,0,0,0,2,1.50906610488892,951,539,2
327,1,1,1,0,2,0.728523015975952,910,559,0
328,1,0,1,1,2,0.789891958236694,967,566,0
329,1.0488,0,1,0,2,0.650298118591309,974,505,0
330,0.9046,0,0,1,2,0.783391952514648,946,492,0
331,1.6125,0,0,1,1,0.995352029800415,931,509,0
332,1,0.5,0,1,2,0.701951026916504,963,530,0
333,1,2,1,0,2,0.594913959503174,1003,584,0
334,0.8168,0,0,1,2,1.11995100975037,974,574,0
335,1,0,0,0,2,0.711042881011963,1011,526,1
336,1,0,1,0,1,2.07355308532715,996,493,0
337,1,1,1,0,2,0.671650171279907,943,582,0
338,0.9046,0,1,1,2,1.53262805938721,970,592,0
339,1,2,1,1,2,0.688827991485596,901,577,4
340,0.0506,0,1,1,1,0.960339069366455,958,512,0
341,0.6584,0,0,0,1,1.6414589881897,958,507,0
342,1,0.5,1,1,2,0.81648588180542,920,511,0
343,0.6584,0,0,0,1,1.28647303581238,973,579,3
344,1,2,0,0,2,0.939116954803467,997,565,0
345,1.0954,0,1,1,1,2.0268349647522,994,504,2
346,1.1832,0,0,1,2,0.842982053756714,911,558,0
347,1,16,0,0,1,1.0894889831543,929,521,0
348,1.3416,0,0,1,2,0.814211845397949,961,595,0
349,0.8168,0,1,1,1,1.23919200897217,970,553,0
350,1,0,1,1,2,1.16036200523376,948,583,0
351,0.6584,0,0,0,1,1.11450910568237,990,514,0
352,1.0247,0,1,0,2,1.36807918548584,917,541,0
353,1,16,0,1,1,1.80123615264893,985,526,0
354,1.0954,0,1,0,2,1.00139689445496,1007,486,0
355,0.0506,0,0,0,1,0.815537929534912,1004,531,0
356,1.1832,0,1,1,2,0.986804008483887,1016,570,0
357,0.9512,0,1,1,1,1.2964289188385,928,491,1
358,1,1,0,0,2,0.779401063919067,960,549,0
359,1.0247,0,1,1,2,0.588768005371094,959,528,0
360,0.9512,0,0,0,1,1.02950310707092,931,560,0
361,0.9753,0,0,1,2,0.890998125076294,981,516,4
362,0.9512,0,0,1,2,0.791819095611572,900,586,0
363,1,16,0,0,1,0.852890968322754,936,595,0
364,1.0488,0,0,1,2,0.84884786605835,934,490,0
365,1.0954,0,0,0,2,0.970335960388184,918,488,0
366,0.8168,0,1,0,1,0.987720966339111,934,523,0
367,1.0247,0,0,0,2,1.005774974823,1003,522,0
368,1.0954,0,0,0,1,1.52173185348511,1015,504,0
